,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Elasticità,-0.32144320011138916,0.29685020446777344,0.5861530900001526,-0.7391523122787476,0.4226822257041931,-0.04378792643547058,0.7143705487251282,0.5288639664649963,0.16244325041770935,-0.3081398606300354,-0.027841711416840553,-0.09096160531044006,-0.8188344240188599,0.4556584358215332,1.0041632652282715,0.3552111089229584,-0.8801054954528809,-0.4887363314628601,0.17790576815605164,0.026486216112971306,-0.17771640419960022,-0.5151093602180481,0.09450919181108475,-0.23946718871593475,0.29910385608673096,-0.4123202860355377,-0.9075454473495483,-0.48365217447280884,-0.9949737787246704,0.5071767568588257,0.18919339776039124,0.2515820562839508,0.12050984799861908,-0.0559777170419693,-0.6919317245483398,0.4696078300476074,-0.17954692244529724,-0.09984850138425827,-0.6435288786888123,-0.7206331491470337,0.4372559189796448,0.2179827243089676,-0.7114448547363281,0.4497653841972351,0.17817839980125427,1.1731585264205933,-0.40172475576400757,-0.6003494262695312,0.7943755984306335,-0.20519272983074188,-0.13394710421562195,-0.29150086641311646,-0.1520552784204483,-0.7786867022514343,-0.21587243676185608,0.20995593070983887,0.017034325748682022,0.2557353675365448,0.4391452372074127,-0.7289155721664429,-0.41039127111434937,0.22714148461818695,0.26407554745674133,0.22504428029060364,0.1501624584197998,-0.2987862825393677,0.40669533610343933,-0.7312357425689697,1.0003658533096313,-0.9889613389968872,-0.24035236239433289,-0.06596899032592773,-0.5158670544624329,0.29715654253959656,-0.6859570145606995,0.04095936566591263,-0.2659520208835602,-0.576993465423584,-0.005442086607217789,-0.13702471554279327,0.2292758971452713,-0.10517024993896484,0.12250169366598129,-0.03730836510658264,0.2033374160528183,-0.2051776945590973,0.7586066126823425,-0.29044678807258606,-0.8167108297348022,0.2640857398509979,0.8932227492332458,-0.4863721430301666,-0.08663001656532288,0.9334703087806702,-0.3678848445415497,-0.621648907661438,0.697908878326416,1.038509488105774,0.4318796992301941,0.2671717703342438
Elemento inverso,0.3715389370918274,0.8715654611587524,0.5705068707466125,-0.5424917936325073,1.0627058744430542,-0.5526325106620789,0.17669261991977692,0.7238277792930603,0.8698371648788452,0.30557313561439514,0.23113581538200378,-0.7744342684745789,-0.28976207971572876,0.11354977637529373,0.7882608771324158,-0.5586530566215515,-1.626841425895691,-0.6816969513893127,-0.5059406161308289,-0.6056194305419922,-0.4654251039028168,-1.3540046215057373,0.36483049392700195,-0.3402799665927887,-0.8876838684082031,0.005585207603871822,-0.23834551870822906,-0.08686383068561554,-1.1155866384506226,0.13797685503959656,-0.04760585352778435,0.13120774924755096,0.06412283331155777,0.431501179933548,-0.16203190386295319,-0.20168858766555786,-0.5995869040489197,-0.22376957535743713,0.3114843964576721,-0.6285766363143921,0.16222713887691498,-0.4564563035964966,0.7506958246231079,0.1285421997308731,0.1433458775281906,2.0611507892608643,-0.7784202098846436,-1.0444395542144775,-0.12420722842216492,-0.15946578979492188,-0.14205943048000336,-0.20670907199382782,-1.2561533451080322,0.09417565912008286,0.8859410881996155,0.08155745267868042,0.3014616072177887,-0.006235629785805941,0.20160146057605743,-0.9320747256278992,0.2584437429904938,0.7216798067092896,0.6223379373550415,-0.9251489043235779,0.6860424876213074,-0.9245995283126831,0.017291102558374405,-0.5849204063415527,0.9136374592781067,-0.4443090856075287,-0.17205455899238586,0.8077502846717834,0.4325771927833557,0.6373913288116455,1.0549829006195068,-0.352469801902771,-0.4738425612449646,-1.2467963695526123,0.31387069821357727,0.3996565639972687,0.16491736471652985,-1.093885898590088,0.8026317954063416,0.02278723008930683,0.3291173577308655,1.358299732208252,1.222699522972107,-1.0574252605438232,0.30502715706825256,-0.21634402871131897,1.6303348541259766,-0.4264308512210846,-0.6423459053039551,1.1555320024490356,0.23569022119045258,-0.1195412129163742,1.146735668182373,1.2048593759536743,-0.6762014627456665,-0.8596544861793518
Elettrone,-0.38993966579437256,1.1427268981933594,0.5102668404579163,-0.4456753730773926,0.528002142906189,-0.6275776624679565,0.4792879521846771,0.5424448847770691,0.2792285084724426,-0.08988876640796661,-0.9129771590232849,-1.1310234069824219,-0.7845054268836975,-1.4458523988723755,-0.5420547127723694,0.11303266137838364,-1.1574668884277344,-0.44233691692352295,-0.15795324742794037,-0.8856325149536133,-0.8035908341407776,-0.9865570664405823,1.0078436136245728,0.21140483021736145,-0.23465675115585327,-0.3034878969192505,-0.8108132481575012,0.24313730001449585,-0.8391351103782654,-0.17683926224708557,-0.15641391277313232,-0.48710742592811584,0.3627590537071228,-0.019738538190722466,-0.0662040039896965,0.03925594687461853,-0.3219481408596039,-0.10030871629714966,0.22620953619480133,0.27395546436309814,0.6778112649917603,-0.8624998927116394,0.6041510105133057,-0.4938723146915436,-0.3201366066932678,1.313514232635498,-0.8810344338417053,-0.21463412046432495,0.28723570704460144,-0.2838989794254303,0.3749654293060303,-0.8119457960128784,-0.12441965937614441,-0.17563490569591522,0.6133731007575989,-0.053691454231739044,0.066679447889328,1.1863092184066772,0.34810853004455566,0.055707335472106934,-1.2575970888137817,0.6899262070655823,0.26008784770965576,-0.657004714012146,0.0997302383184433,-1.0782183408737183,-0.11086369305849075,-0.3884359300136566,1.2242250442504883,0.1373317688703537,-0.5696995258331299,0.7367755770683289,-0.3641641139984131,-0.8864414095878601,0.45633333921432495,0.4716351628303528,-0.735960841178894,-1.6464966535568237,0.4531395733356476,0.38195228576660156,0.08258338272571564,-1.4455890655517578,0.8576465249061584,0.07402784377336502,1.2291345596313477,0.010274668224155903,0.6249716877937317,-0.9861201643943787,-0.7365426421165466,-0.2361735850572586,1.1934350728988647,-0.9911991953849792,1.0530927181243896,0.21895475685596466,0.12775126099586487,0.3838655650615692,-0.14194893836975098,0.3428443670272827,0.3775648772716522,-0.34079501032829285
Elettroscopio,-0.3285800814628601,1.2203500270843506,0.591094970703125,-0.7925071716308594,0.4103061258792877,-0.5918434262275696,1.4922032356262207,0.6528271436691284,0.1374589055776596,0.3586794137954712,-1.1139583587646484,-0.6677507162094116,-1.3701672554016113,-0.49949193000793457,0.2227012813091278,0.1356574445962906,-1.1351361274719238,-0.8754510283470154,0.6944928169250488,-0.5666001439094543,-0.29380637407302856,0.083580382168293,0.10739371180534363,0.5149523019790649,0.0768851786851883,-0.016076283529400826,-0.8195115327835083,0.01046832837164402,-0.8560001850128174,0.7483498454093933,1.1277859210968018,0.10222030431032181,0.5023397207260132,0.10931549221277237,-0.7613449692726135,0.40914857387542725,0.13773374259471893,-0.41115063428878784,-0.37714511156082153,0.4419347643852234,1.5060452222824097,0.07910679280757904,0.16313646733760834,-0.21317334473133087,-1.325959324836731,0.9604195952415466,0.3782384395599365,-0.3001953661441803,-0.5647565126419067,0.09605579078197479,-0.5125094056129456,-0.9609328508377075,-0.5856378674507141,0.3203078508377075,0.061867427080869675,-0.7680200934410095,-0.14472901821136475,0.4239499270915985,0.26690420508384705,-0.37315937876701355,-1.328969120979309,0.0945715680718422,-0.16488806903362274,-0.231334388256073,0.40196937322616577,-1.4520596265792847,-0.23654529452323914,-0.14634326100349426,0.6869513392448425,-0.5873381495475769,-0.36996880173683167,0.5744709968566895,-0.4481073021888733,-0.4301738142967224,-0.16597415506839752,-0.010093504562973976,-1.303114414215088,-0.4856365919113159,0.272389680147171,0.26415351033210754,0.40941572189331055,-0.8919745683670044,-0.22674554586410522,-0.03894036263227463,0.7857790589332581,-0.40500742197036743,0.525860071182251,-0.8718226552009583,-0.488425612449646,0.20574887096881866,0.7039470672607422,-0.6441372036933899,0.14662156999111176,0.9900997877120972,-0.11951150745153427,0.053834497928619385,1.198786735534668,0.32368984818458557,0.04729270190000534,0.10710784792900085
Elettrostatica,0.5745817422866821,2.266056776046753,0.11805306375026703,-0.9584782719612122,-0.20685675740242004,-0.2429952174425125,1.2405576705932617,0.8500263690948486,0.904940664768219,-0.5508919954299927,-1.703692078590393,-0.8316090703010559,-0.7371120452880859,-1.2240545749664307,0.45256495475769043,-0.5193100571632385,-1.475755214691162,-0.512925922870636,1.0450801849365234,-0.6189745664596558,-0.08010146021842957,-0.5227632522583008,0.8430459499359131,-0.5503553152084351,0.5815482139587402,-0.10967426747083664,-1.19973623752594,0.0986524149775505,-0.44382748007774353,1.463565707206726,0.16866405308246613,0.3998958170413971,0.7719164490699768,-0.5154653191566467,-0.8981235027313232,-0.5316771864891052,-0.09218043088912964,0.03031771443784237,-0.2368641048669815,0.10813097655773163,1.7507741451263428,-1.1783099174499512,0.4993836581707001,0.2264384776353836,-1.1449140310287476,1.707363247871399,-0.8173114061355591,-0.48374149203300476,0.06550528854131699,0.21470533311367035,-0.20644782483577728,-1.283908486366272,-0.10529440641403198,-0.9159806966781616,1.4397627115249634,-0.11689505726099014,-0.03567468002438545,0.6702952980995178,0.6027002334594727,-0.37479889392852783,-0.644532322883606,-0.7640794515609741,0.5267152190208435,0.14458703994750977,-0.16702833771705627,-1.7382460832595825,0.0013673221692442894,-1.5487830638885498,0.16041190922260284,0.16800406575202942,-0.1980985701084137,0.4410693049430847,-1.1850744485855103,0.14553765952587128,-0.43600425124168396,-0.041975684463977814,-1.0044289827346802,-1.3164992332458496,-0.7853735685348511,-0.2502951920032501,0.45566311478614807,-0.6956191658973694,0.3279656171798706,-0.11067052185535431,1.089268684387207,0.2811759412288666,0.90412837266922,-1.7408603429794312,-0.4257330298423767,-0.015534766018390656,0.7816905975341797,-0.6762274503707886,-0.6334304213523865,1.816473126411438,-1.1012111902236938,0.3683067262172699,0.7501503229141235,0.1831335872411728,-0.2467910498380661,0.6940102577209473
Ellisse,-0.30266591906547546,0.1771630346775055,0.04191064089536667,-0.6552557349205017,-0.3034912943840027,-0.6597740650177002,0.37632861733436584,-0.22124791145324707,-0.0020980245899409056,0.6683038473129272,0.09001205116510391,-0.49358877539634705,0.7153105139732361,-0.00012594618601724505,0.13894841074943542,0.28296563029289246,-0.6895695924758911,0.376929372549057,-0.23758536577224731,-0.2559874951839447,-0.6788254976272583,-0.3883298635482788,0.3991923928260803,0.32215967774391174,-0.9112575650215149,-0.0267623458057642,-1.1251715421676636,-0.1344960480928421,-1.155549168586731,0.6914904713630676,0.9133245348930359,0.9339116215705872,-0.23330684006214142,0.09017094224691391,0.18059945106506348,-0.34837162494659424,-1.1648446321487427,0.3736213147640228,1.184305191040039,-0.24162276089191437,-0.24337297677993774,-1.4464328289031982,-0.3859134316444397,1.14425790309906,-0.5052921175956726,1.0536046028137207,-0.9042595028877258,-0.6198223233222961,-0.15990954637527466,0.7992742657661438,-1.6901239156723022,0.38518503308296204,-1.113539695739746,0.4279853403568268,0.2944668233394623,1.1812485456466675,-0.5450509190559387,0.3960464894771576,0.3402910530567169,0.32721200585365295,-0.22464263439178467,-0.5237945914268494,-0.005647209472954273,-0.4960332214832306,0.5904890894889832,-0.9468602538108826,0.24137188494205475,0.8294947147369385,0.49968692660331726,-0.2585311830043793,-0.5580940842628479,1.547249674797058,0.10675077140331268,-0.7077856063842773,-0.8786910176277161,-0.4249018728733063,-0.5927672386169434,-2.1054093837738037,0.0600326731801033,-0.8685229420661926,0.7212023138999939,-1.5260875225067139,-0.5497053265571594,-0.430621474981308,0.45505446195602417,0.5529911518096924,0.5042345523834229,0.06679406017065048,-0.9208595752716064,0.07125638425350189,1.6782318353652954,-0.5695908665657043,-0.15242621302604675,1.401931643486023,0.2834874391555786,0.25869229435920715,1.782397747039795,1.091858983039856,-0.9815661311149597,-0.08352120220661163
Endecagono,0.13287796080112457,0.06888600438833237,0.044738657772541046,-0.04419111832976341,0.24074430763721466,-0.5814093351364136,0.07081329077482224,-0.011423176154494286,0.2569698393344879,-0.0582500621676445,-0.4317198395729065,-0.2985478341579437,0.11751407384872437,0.3567787706851959,0.16305296123027802,0.32094645500183105,-0.5742665529251099,-0.3503299951553345,0.011260038241744041,-0.4227433204650879,-0.08699439465999603,-0.4068155288696289,0.059575486928224564,0.38036295771598816,0.046205826103687286,-0.5433735251426697,-0.35456040501594543,0.003109394107013941,-0.9400859475135803,0.6342547535896301,0.28066304326057434,0.5902976989746094,-0.1308516561985016,0.060267310589551926,-0.5996883511543274,0.24376963078975677,0.26904115080833435,0.16701574623584747,-0.09420991688966751,0.18214796483516693,0.3198178708553314,-0.10120652616024017,0.06416565179824829,0.8660563230514526,-0.6948432922363281,1.095270037651062,-0.4743480682373047,-0.7616049647331238,-0.24500826001167297,-0.2356480062007904,-1.2730064392089844,-0.036752019077539444,-1.3616385459899902,0.22459223866462708,0.44877493381500244,-0.017181210219860077,-0.5782888531684875,-0.051201231777668,0.497128963470459,-0.6695922613143921,0.022140169516205788,0.20766468346118927,0.8487606048583984,-0.8533161282539368,0.2880658805370331,-0.29254335165023804,-0.5110496878623962,-0.007618917152285576,0.13790364563465118,-0.43129903078079224,-0.04004744067788124,0.8180755376815796,0.27640339732170105,-0.07208296656608582,-0.4394363760948181,0.14332060515880585,-0.542969822883606,-0.9779433012008667,-0.11942338198423386,-0.059629954397678375,0.031827736645936966,-0.8940414786338806,0.27700504660606384,-0.18011808395385742,0.11271441727876663,0.36832699179649353,0.5269843935966492,-0.2625086307525635,-0.09255823493003845,-0.2857903838157654,0.5370357632637024,-0.3886888027191162,-1.1340004205703735,0.6290861368179321,0.13848821818828583,-0.09862406551837921,0.34388813376426697,0.3542633652687073,-0.5600310564041138,-0.1063273698091507
Energia,0.05233295261859894,0.4914090633392334,0.06923025101423264,-0.7431021928787231,1.0621532201766968,-1.1059893369674683,1.083378791809082,0.1552545577287674,0.2915503978729248,-0.15152770280838013,-0.7865602970123291,-1.220038652420044,-0.9009610414505005,-0.6396120190620422,0.3546637296676636,0.5756556391716003,-0.4809330701828003,0.004470956511795521,-0.5211004018783569,-0.2528299391269684,-0.995750367641449,-0.23153449594974518,1.0288581848144531,-0.3434668481349945,-0.28957873582839966,0.3106357157230377,-0.4523526430130005,0.9136036038398743,-0.4219743013381958,0.20191816985607147,-1.082775592803955,0.675052285194397,-0.11260639876127243,-0.6841699481010437,-0.22031404078006744,0.2502320408821106,-1.3012728691101074,0.35840311646461487,-0.8715272545814514,0.4341750144958496,0.2253221869468689,-0.6560165882110596,-1.0720051527023315,0.5574714541435242,-0.4008776545524597,1.365738034248352,-0.028584932908415794,-0.670279860496521,0.3394297659397125,0.049504321068525314,0.6109415888786316,-0.41729241609573364,-0.05893439054489136,-1.6461870670318604,0.34811168909072876,0.9648904204368591,0.10573261976242065,1.4879035949707031,0.14056630432605743,0.16808049380779266,-0.04208964854478836,-0.17255155742168427,1.383764386177063,-0.16857942938804626,-0.14749810099601746,-2.013895034790039,-1.096815586090088,-0.8926719427108765,1.133301019668579,-0.29323187470436096,-0.10064680874347687,1.5562806129455566,-1.2119011878967285,-0.27791523933410645,0.18415866792201996,0.45474281907081604,-0.1236599013209343,-1.5218037366867065,-0.4817885756492615,0.6585162281990051,0.7283473610877991,-0.5703585743904114,0.19393660128116608,0.01814923621714115,0.4010612368583679,0.12888045608997345,0.8635754585266113,-1.5576564073562622,-1.4370964765548706,0.5505493879318237,0.8139984011650085,0.10860715806484222,0.5400024652481079,0.9122083187103271,0.22825148701667786,0.16021917760372162,-0.142363503575325,-0.369357705116272,0.4726445972919464,0.048143934458494186
Energia cinetica,-0.4458170533180237,1.0737875699996948,0.306691974401474,-1.1208488941192627,1.3083566427230835,-0.4970589876174927,0.5339687466621399,-0.024715490639209747,0.7052269577980042,-0.460114061832428,-0.146452397108078,-1.6570476293563843,-0.37064477801322937,-0.4728211462497711,0.14599573612213135,0.5455174446105957,-0.6454082131385803,-0.6694784760475159,-0.6681383848190308,-0.008543230593204498,-1.6761196851730347,-0.8741941452026367,0.6857354640960693,-0.004734992049634457,-0.5953486561775208,-0.41899964213371277,-0.531948983669281,0.9602701663970947,-1.2600364685058594,0.47129783034324646,-0.6387221813201904,0.23621022701263428,0.41559696197509766,-0.33627575635910034,-0.5259033441543579,0.9422038793563843,-0.8943387269973755,0.23346500098705292,0.4309593141078949,-0.019817830994725227,0.21787233650684357,-0.8440519571304321,-0.8933964371681213,0.4223278760910034,-0.19358937442302704,1.0064736604690552,-0.17383654415607452,-0.7288662791252136,0.17691734433174133,0.0037849771324545145,-0.5868852734565735,-0.3091934025287628,0.6329332590103149,-1.1054025888442993,0.9671322703361511,0.4878229796886444,0.1780136674642563,1.3419697284698486,-0.5319652557373047,-1.079569935798645,-0.8239206671714783,-0.3651285767555237,1.2841901779174805,-0.00990917719900608,-0.7206035852432251,-1.0513262748718262,-0.8776999711990356,-0.7316364645957947,0.9453285932540894,-0.45462697744369507,0.11997994035482407,0.960229754447937,-1.6399990320205688,-0.29935213923454285,0.12530773878097534,-0.8060173392295837,-0.330903023481369,-1.9871834516525269,0.3012946844100952,1.1184296607971191,0.6888390779495239,-1.1245323419570923,0.292746365070343,0.3335111737251282,1.0116517543792725,0.21853984892368317,0.41722697019577026,-1.5276765823364258,-0.8184061646461487,0.5005645155906677,1.2493444681167603,-1.315215826034546,0.31116846203804016,0.49228739738464355,-0.5669202208518982,0.40767133235931396,-0.5230331420898438,0.9141918420791626,-0.275375097990036,-0.9429194927215576
Energia meccanica,0.0003090093086939305,0.9654108285903931,0.5430278778076172,-0.0969163253903389,0.6990958452224731,-0.4630396068096161,1.0080312490463257,0.06793384999036789,-0.1792580932378769,0.23326951265335083,-0.8532836437225342,-1.2376348972320557,-1.0973573923110962,-0.3580397069454193,0.6621608138084412,0.3584132492542267,-0.7335941791534424,-0.7103266716003418,0.000745894038118422,0.18299975991249084,-1.0492777824401855,-0.3411370515823364,1.0520216226577759,-0.24675336480140686,-0.7512537837028503,-0.1449347585439682,-1.0038013458251953,0.8851428031921387,-1.5235971212387085,0.06390092521905899,-0.4198759198188782,-0.0512860044836998,0.16882140934467316,0.6746237277984619,-0.9181767702102661,1.1902157068252563,-1.0638668537139893,0.3705746531486511,-0.10675138980150223,-0.14327682554721832,0.5305712819099426,0.08493547141551971,-0.9644754528999329,0.26065200567245483,0.35365402698516846,1.4896690845489502,0.3582145869731903,-1.6312779188156128,0.46155887842178345,0.0185330118983984,-1.081728458404541,-0.6817463040351868,0.6279659867286682,-0.9155901074409485,0.2979300618171692,0.25844889879226685,-0.31205490231513977,0.9021617770195007,-0.03990912064909935,-0.8042172789573669,-1.218869686126709,-0.11505019664764404,1.3234097957611084,-0.17183193564414978,-0.9626834988594055,-1.874908685684204,-0.5941057205200195,-0.5315195918083191,0.8408899903297424,-0.1395515352487564,-1.0246514081954956,1.2986998558044434,-0.933906078338623,0.46533849835395813,-0.17495125532150269,-0.19212771952152252,0.17083348333835602,-1.9214749336242676,-0.9273579716682434,0.26824918389320374,1.067644715309143,-0.023876473307609558,0.5270307064056396,0.6059685945510864,0.5066933631896973,-0.32386136054992676,-0.019904756918549538,-1.3226821422576904,-1.4063808917999268,0.03509429097175598,1.191476821899414,0.9106602072715759,0.052702099084854126,0.8228933811187744,-0.4842831492424011,-0.14312134683132172,-0.098289355635643,0.4681224226951599,0.01970745250582695,-0.858169674873352
Energia potenziale,-0.1445976197719574,0.6629959344863892,0.012679748237133026,-0.3445916175842285,0.8556328415870667,-0.4234822988510132,0.035427384078502655,0.10120920091867447,-0.09197305142879486,-0.9671293497085571,-0.08231479674577713,-1.5053311586380005,-0.9618802666664124,-0.9977781176567078,0.8644251227378845,-0.48408573865890503,-1.733667254447937,-0.8612546324729919,-0.6639255881309509,-0.9484346508979797,-0.8553583025932312,-0.1026909276843071,0.7590411901473999,-0.04333566874265671,-0.17037932574748993,-0.655310332775116,-0.33704903721809387,0.15457837283611298,-1.119296908378601,-0.02460400015115738,-0.18556733429431915,0.34853583574295044,0.6503520607948303,-0.05301137641072273,-0.4217258095741272,0.9996543526649475,0.06985616683959961,-0.05497961491346359,-0.3913959860801697,-0.4050602614879608,0.5288385152816772,-0.792107343673706,-0.6847924590110779,0.6721698641777039,-0.10543595254421234,1.2647686004638672,-0.7603768706321716,-0.2637409567832947,0.12490656226873398,-0.10897843539714813,-1.0956246852874756,-0.6549042463302612,0.17598983645439148,-1.1187433004379272,0.707344651222229,0.5842448472976685,0.5761595964431763,1.4730989933013916,0.07139009982347488,-0.9630927443504333,-0.9390853643417358,0.1651119440793991,0.7950679659843445,-0.6338737607002258,-0.24437302350997925,-1.5777745246887207,-0.3553251028060913,-0.42376500368118286,0.8766729235649109,-1.1851102113723755,-0.729239821434021,1.4700876474380493,-0.9809181094169617,0.5794363617897034,-0.41436630487442017,-0.8307778239250183,-0.3136109709739685,-2.3146588802337646,0.2784811556339264,1.213319182395935,1.128689169883728,-1.1593914031982422,0.38515642285346985,0.28669682145118713,0.7516003847122192,0.4422765374183655,1.0945366621017456,-1.5726008415222168,-1.10030996799469,0.4353964030742645,1.46712064743042,0.0855325311422348,0.14319682121276855,1.175798773765564,0.2458570897579193,0.38596823811531067,0.3563213050365448,0.7170423269271851,0.07343544811010361,-0.35915306210517883
Energia potenziale elettrica,0.22179381549358368,1.315421223640442,-0.069610096514225,-0.8414310812950134,0.01632515713572502,-0.21411152184009552,-0.06279847025871277,0.03518090769648552,-0.8655549883842468,-0.1474902480840683,-1.8701952695846558,0.15625441074371338,-1.2460050582885742,-0.14307650923728943,-0.03201736509799957,-0.17381490767002106,-0.5301761031150818,-0.08457362651824951,-0.3771960139274597,-0.40793517231941223,0.2700510323047638,-0.18204863369464874,0.871421217918396,0.9794985055923462,-0.4735144376754761,0.980146586894989,-0.11694823950529099,1.3762286901474,-2.219536066055298,-0.2557786703109741,0.4664183557033539,-0.16033926606178284,0.6661614179611206,-1.0498427152633667,-0.7268564105033875,0.21436908841133118,-0.8620001673698425,0.6114358305931091,0.9610269069671631,1.0365025997161865,1.1645644903182983,-0.3083822727203369,-0.7691476345062256,0.4888824224472046,-1.4114506244659424,1.4950913190841675,-0.048771996051073074,-0.6876628398895264,-0.10611298680305481,1.1982767581939697,0.5634546875953674,-0.8962987661361694,-1.6545934677124023,-1.4071937799453735,0.6751292943954468,0.7114125490188599,0.27157771587371826,0.8331584334373474,0.3972722291946411,-0.6144531965255737,-0.9988991618156433,-0.6603057980537415,0.6910536885261536,-0.13947217166423798,0.26650822162628174,-1.5647811889648438,-0.7241176962852478,-1.4040732383728027,0.806833803653717,0.18131907284259796,-0.9529483914375305,0.5227845311164856,-0.9087017774581909,0.024530956521630287,-0.6515824794769287,-0.4085737466812134,-0.8704156875610352,-1.0944284200668335,-1.228026270866394,-0.3386848568916321,0.7099819779396057,0.11986393481492996,0.45995986461639404,0.050669848918914795,0.29666903614997864,0.9742869734764099,0.5425933003425598,-1.4042468070983887,-1.4418630599975586,-0.3846128284931183,1.1888614892959595,0.5934512615203857,-0.26896676421165466,0.9352636337280273,-0.012142910622060299,-0.21063533425331116,0.7759847044944763,-0.29596954584121704,0.8414817452430725,-0.848587691783905
Ennagono,0.14463886618614197,0.39766839146614075,-0.35302257537841797,-0.3617709279060364,0.3354170024394989,-0.4973318576812744,-0.3136047124862671,0.0013326447224244475,0.12073072791099548,0.20995768904685974,-0.27155256271362305,-0.15604320168495178,0.5098002552986145,0.41097763180732727,0.15983796119689941,0.39986085891723633,-1.5477932691574097,-0.5588626265525818,-0.23179268836975098,-0.09885935485363007,-0.39939993619918823,-0.5464268922805786,0.2671959400177002,0.4578584134578705,-1.0304399728775024,-0.3381402790546417,0.08248969167470932,0.25523102283477783,-0.9854277968406677,0.5413663983345032,0.5773900747299194,0.3062599003314972,0.17039452493190765,-0.4013095498085022,0.021977897733449936,0.5802991986274719,0.21629852056503296,-0.3832652270793915,-0.12075784802436829,-0.1749277263879776,0.25946658849716187,0.031817395240068436,-0.13810256123542786,0.66639244556427,-0.49496492743492126,1.775597333908081,-0.8151649236679077,-0.5870878100395203,-0.3103351891040802,-0.4250931143760681,-1.1858279705047607,-0.26574432849884033,-1.4860608577728271,0.5108993649482727,0.5023841261863708,0.17316219210624695,-0.9269676208496094,-0.45588740706443787,0.44159191846847534,-0.5746424794197083,0.28486156463623047,0.8274284601211548,1.0548839569091797,-1.0990267992019653,0.3512192666530609,-0.29206469655036926,-0.34530460834503174,-0.20492784678936005,0.40373316407203674,0.06661345064640045,0.10827537626028061,0.8739150166511536,0.37049242854118347,-0.12158255279064178,-0.13159529864788055,0.24911656975746155,-0.3877612054347992,-0.9050278663635254,0.16327303647994995,-0.24888856709003448,-0.19578275084495544,-0.8742274641990662,0.9108102917671204,-0.2662183344364166,0.05454060807824135,0.18722806870937347,0.03204377740621567,-0.5191404819488525,0.015941105782985687,-0.24799905717372894,0.6943771243095398,-0.6186428070068359,-0.5466892123222351,0.4561980068683624,0.08352609723806381,0.0502387136220932,0.6233817934989929,0.08508779108524323,-0.7814078330993652,-0.05533983185887337
Equazione,-0.3937092125415802,0.9832619428634644,0.4047706127166748,-2.5124733448028564,0.12126946449279785,-0.13178139925003052,1.208381175994873,0.2650269567966461,0.9636389017105103,0.2824770212173462,-0.26116934418678284,-0.358713835477829,0.6181506514549255,0.3014959692955017,0.8544753789901733,0.26871809363365173,-1.1219298839569092,-0.18467873334884644,-0.38681864738464355,-1.0768988132476807,0.12260711938142776,0.08299252390861511,0.7007309794425964,-0.9332581758499146,-0.06841316819190979,0.33528831601142883,-0.3731304109096527,-0.42007699608802795,-0.8463576436042786,0.6264020800590515,0.048900146037340164,0.014311275444924831,1.302707552909851,-0.2533968985080719,-2.0960617065429688,0.4594176411628723,-1.0093687772750854,0.37763798236846924,-1.290648341178894,-0.47913339734077454,0.09264030307531357,-1.2521417140960693,-0.45722049474716187,1.0188500881195068,0.41229677200317383,1.3011646270751953,-0.7713733911514282,-1.3649787902832031,-0.37681102752685547,0.3747681677341461,-0.7831010222434998,0.022489089518785477,-0.7046530842781067,-0.8358232975006104,0.8428177237510681,0.2799321115016937,1.0860986709594727,0.5574292540550232,0.31983086466789246,-0.5818507671356201,0.10470572859048843,1.2374588251113892,1.8191425800323486,-1.0044763088226318,0.35840508341789246,-1.8085312843322754,-0.7808839082717896,-0.3209869861602783,0.2657608985900879,-0.22467921674251556,-0.9936320185661316,0.4200640320777893,-1.104150414466858,0.8109028935432434,-0.7125200629234314,-0.2869194447994232,-0.8884847164154053,-1.279429316520691,0.12544311583042145,-0.3492889404296875,0.2526289224624634,-0.24822616577148438,0.8869614601135254,-0.8671249747276306,0.5275148749351501,0.8785549998283386,0.9318827986717224,-1.6770869493484497,-0.4757673740386963,-0.5371195077896118,2.3303062915802,-0.3462538421154022,-1.3979841470718384,0.6946595907211304,0.44002190232276917,-0.11413604766130447,0.8079500198364258,-0.30543312430381775,-0.4908420145511627,0.654450535774231
